Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Year,Price_Lag_1
30.0,3.6,6.0,4.0,3.0,3.0,3.9,2024,8.0
48.0,4.5,6.0,2.0,2.0,3.0,6.1,2024,3.9
100.0,4.5,15.2,3.0,3.0,3.0,5.78,2024,6.1
75.0,5.0,15.2,4.0,4.0,4.0,4.2,2024,5.78
150.0,8.0,16.0,2.0,3.0,2.0,2.3,2024,4.2
44.0,4.5,6.0,5.0,6.0,3.0,5.9,2024,2.3
60.0,4.0,7.0,4.0,5.0,6.0,8.2,2024,5.9
62.0,4.5,6.0,4.0,4.0,5.0,7.8,2024,8.2
54.0,4.0,6.0,4.0,4.0,4.0,5.95,2024,7.8
104.0,4.5,6.0,2.0,3.0,2.0,4.65,2024,5.95
47.0,6.0,6.0,4.0,4.0,4.0,5.25,2024,4.65
60.0,4.5,8.0,3.0,4.0,5.0,7.5,2024,5.25
300.0,6.4,6.0,3.0,3.0,2.0,6.9,2024,7.5
56.0,4.5,5.0,3.0,3.0,3.0,4.0,2024,6.9
203.1,7.6,12.0,1.0,2.0,1.0,8.0,2024,4.0
81.0,4.1,12.0,2.0,2.0,2.0,8.2,2024,8.0
112.0,8.0,16.0,3.0,5.0,4.0,2.4,2024,8.2
53.0,3.5,10.0,3.0,4.0,4.0,6.2,2024,2.4
48.0,4.5,6.0,5.0,7.0,3.0,7.6,2024,6.2
60.0,4.5,30.0,2.0,2.0,2.0,1.8,2024,7.6
104.0,5.2,6.0,3.0,3.0,3.0,7.5,2024,1.8
54.0,4.5,6.0,3.0,3.0,3.0,5.65,2024,7.5
112.0,8.0,16.0,2.0,5.0,3.0,2.7,2024,5.65
29.0,4.5,6.0,4.0,3.0,3.0,4.55,2024,2.7
245.0,4.5,6.0,3.0,3.0,1.0,7.5,2024,4.55
64.0,4.0,6.0,3.0,3.0,4.0,6.3,2024,7.5
54.0,5.8,6.0,4.0,3.0,3.0,8.98,2024,6.3
72.0,4.5,6.0,3.0,4.0,5.0,6.9,2024,8.98
71.0,4.5,6.0,3.0,5.0,4.0,9.5,2024,6.9
45.0,7.0,4.0,4.0,4.0,3.0,7.0,2024,9.5
164.0,11.0,60.0,2.0,4.0,4.0,9.6,2024,7.0
60.0,4.5,8.0,3.0,4.0,4.0,4.3,2024,9.6
160.0,8.0,16.0,2.0,3.0,3.0,4.6,2024,4.3
55.0,4.0,7.0,1.0,2.0,1.0,3.95,2024,4.6
112.0,8.0,6.0,3.0,4.0,3.0,2.4,2024,3.95
62.0,4.5,10.0,4.0,3.0,3.0,8.5,2024,2.4
60.0,4.5,6.0,2.0,2.0,2.0,1.8,2024,8.5
134.1,4.5,6.0,2.0,3.0,3.0,6.85,2024,1.8
24.6,5.0,5.0,3.0,4.0,3.0,1.75,2024,6.85
95.0,4.5,10.0,3.0,5.0,4.0,8.2,2024,1.75
238.0,4.5,6.0,3.0,1.0,3.0,7.6,2024,8.2
62.0,4.5,6.0,5.0,3.0,3.0,8.5,2024,7.6
115.0,4.5,9.0,3.0,4.0,3.0,7.4,2024,8.5
32.0,3.2,4.0,4.0,3.0,3.0,5.4,2024,7.4
45.0,5.0,10.0,3.0,3.0,4.0,5.95,2024,5.4
77.0,5.0,4.0,3.0,3.0,3.0,9.8,2024,5.95
125.0,5.0,20.0,3.0,3.0,2.0,6.5,2024,9.8
72.0,6.0,6.0,1.0,3.0,3.0,8.2,2024,6.5
35.0,4.5,6.0,3.0,3.0,3.0,6.5,2024,8.2
36.0,4.5,2.0,2.0,2.0,2.0,1.2,2024,6.5
39.0,6.0,5.0,3.0,5.0,5.0,7.9,2024,1.2
75.0,5.0,8.0,4.0,4.0,5.0,6.35,2024,7.9
45.0,4.5,6.0,5.0,6.0,6.0,7.5,2024,6.35
56.0,4.5,6.0,4.0,4.0,5.0,7.1,2024,7.5
173.4,5.0,6.0,1.0,3.0,1.0,3.2,2024,7.1
32.0,4.5,3.0,5.0,3.0,4.0,5.2,2024,3.2
90.0,5.0,6.0,2.0,5.0,2.0,9.6,2024,5.2
142.0,6.95,5.0,1.0,2.0,1.0,6.0,2024,9.6
36.0,4.5,3.5,5.0,5.0,5.0,5.8,2024,6.0
48.0,4.0,6.0,5.0,3.0,3.0,5.8,2024,5.8
38.0,4.5,6.0,3.0,3.0,3.0,8.86,2024,5.8
99.0,5.0,8.0,3.0,2.0,1.0,1.8,2024,8.86
67.0,4.5,10.0,3.0,3.0,3.0,3.8,2024,1.8
145.0,5.0,6.0,3.0,3.0,3.0,1.35,2024,3.8
32.0,1.0,3.0,3.0,2.0,3.0,1.95,2024,1.35
60.0,4.5,6.0,4.0,6.0,4.0,4.85,2024,1.95
97.1,2.0,6.0,1.0,5.0,3.0,5.9,2024,4.85
56.0,4.5,5.0,3.0,4.0,4.0,5.3,2024,5.9
43.0,4.0,6.0,3.0,2.0,3.0,8.5,2024,5.3
35.0,4.2,3.0,4.0,3.0,4.0,6.7,2024,8.5
90.0,5.0,6.0,3.0,4.0,3.0,9.2,2024,6.7
60.0,4.5,6.0,4.0,6.0,5.0,8.9,2024,9.2
108.0,6.0,6.0,3.0,4.0,4.0,7.8,2024,8.9
44.0,4.5,6.0,3.0,3.0,3.0,8.6,2024,7.8
50.0,5.0,6.0,5.0,3.0,3.0,10.0,2024,8.6
21.0,3.0,6.0,3.0,3.0,3.0,2.65,2024,10.0
65.0,4.5,6.0,4.0,4.0,4.0,9.8,2024,2.65
60.0,4.0,6.0,2.0,2.0,2.0,3.9,2024,9.8
52.8,8.0,8.0,3.0,3.0,3.0,4.5,2024,3.9
40.2,4.5,6.0,7.0,5.0,6.0,8.9,2024,4.5
40.0,3.5,8.0,4.0,4.0,3.0,5.4,2024,8.9
44.0,4.5,6.0,3.0,3.0,3.0,2.8,2024,5.4
37.0,4.5,6.0,3.0,3.0,3.0,6.55,2024,2.8
29.0,3.7,2.5,4.0,3.0,3.0,2.55,2024,6.55
117.0,6.0,16.5,3.0,3.0,3.0,7.4,2024,2.55
75.0,4.5,6.0,4.0,3.0,3.0,4.25,2024,7.4
75.0,5.0,6.0,4.0,4.0,5.0,6.35,2024,4.25
40.0,4.5,6.0,3.0,3.0,3.0,1.85,2024,6.35
135.0,9.0,12.0,3.0,3.0,3.0,7.6,2024,1.85
60.0,4.0,6.0,3.0,3.0,3.0,6.0,2024,7.6
42.0,4.5,6.0,6.0,4.0,4.0,9.9,2024,6.0
48.0,4.5,6.0,3.0,3.0,3.0,7.7,2024,9.9
55.0,4.1,2.0,5.0,3.0,3.0,6.95,2024,7.7
40.0,4.5,6.0,4.0,4.0,3.0,8.2,2024,6.95
50.0,4.5,6.0,4.0,3.0,3.0,9.8,2024,8.2
100.0,4.5,6.0,3.0,3.0,2.0,6.5,2024,9.8
48.0,4.5,3.0,3.0,5.0,3.0,6.3,2024,6.5
31.0,4.5,6.0,2.0,2.0,2.0,4.85,2024,6.3
54.0,5.0,20.0,1.0,2.0,2.0,6.85,2024,4.85
48.0,4.5,6.0,5.0,6.0,3.0,5.65,2024,6.85
51.0,5.0,5.0,3.0,3.0,2.0,4.99,2024,5.65
65.0,4.5,6.0,4.0,3.0,3.0,6.15,2024,4.99
38.0,4.5,6.0,3.0,4.0,3.0,4.28,2024,6.15
50.0,5.4,6.0,5.0,4.0,4.0,7.2,2024,4.28
85.0,4.5,8.0,4.0,4.0,4.0,8.5,2024,7.2
45.0,4.5,6.0,4.0,4.0,3.0,6.7,2024,8.5
99.3,7.0,6.0,2.0,6.0,3.0,7.5,2024,6.7
54.0,4.5,6.0,3.0,3.0,3.0,3.86,2024,7.5
30.0,4.5,6.0,2.0,2.0,2.0,1.1,2024,3.86
112.0,5.6,6.0,3.0,3.0,3.0,8.0,2024,1.1
30.0,4.5,6.0,5.0,3.0,4.0,5.98,2024,8.0
30.0,4.5,2.0,5.0,3.0,4.0,4.33,2024,5.98
40.0,4.5,6.0,6.0,5.0,7.0,6.5,2024,4.33
30.0,4.5,6.0,4.0,5.0,5.0,6.2,2024,6.5
41.0,4.5,6.0,3.0,3.0,3.0,2.65,2024,6.2
40.0,4.5,6.0,5.0,5.0,5.0,4.95,2024,2.65
35.0,4.5,6.0,3.0,3.0,3.0,6.7,2024,4.95
63.0,4.5,6.0,5.0,6.0,7.0,8.5,2024,6.7
40.0,4.5,6.0,4.0,5.0,5.0,6.0,2024,8.5
50.0,4.5,6.0,4.0,5.0,5.0,7.65,2024,6.0
31.0,4.5,6.0,4.0,4.0,4.0,8.8,2024,7.65
125.0,5.0,8.0,3.0,2.0,2.0,2.55,2024,8.8
50.0,4.5,6.0,5.0,5.0,5.0,6.01,2024,2.55
80.0,4.0,30.0,4.0,5.0,4.0,7.45,2024,6.01
100.0,5.0,12.0,3.0,3.0,3.0,2.9,2024,7.45
92.0,7.0,10.0,1.0,2.0,1.0,2.45,2024,2.9
34.0,4.5,6.0,3.0,4.0,3.0,7.6,2024,2.45
85.0,5.0,5.0,2.0,3.0,2.0,4.3,2024,7.6
60.0,4.0,6.0,4.0,4.0,3.0,6.55,2024,4.3
20.0,4.5,6.0,4.0,2.0,3.0,2.85,2024,6.55
41.0,4.5,6.0,3.0,3.0,3.0,2.19,2024,2.85
16.0,3.6,6.0,4.0,3.0,3.0,2.45,2024,2.19
52.0,4.5,6.0,3.0,4.0,5.0,8.1,2024,2.45
35.0,4.5,6.0,5.0,4.0,4.0,5.2,2024,8.1
42.0,4.5,6.0,5.0,8.0,3.0,6.6,2024,5.2
90.0,4.5,6.0,3.0,4.0,3.0,7.2,2024,6.6
40.0,4.5,2.0,6.0,3.0,5.0,7.65,2024,7.2
96.3,4.5,6.0,1.0,3.0,2.0,4.6,2024,7.65
30.0,3.0,6.0,2.0,2.0,2.0,2.85,2024,4.6
100.0,4.5,6.0,3.0,4.0,3.0,7.5,2024,2.85
78.6,6.3,6.0,1.0,3.0,1.0,3.3,2024,7.5
80.0,5.0,25.0,3.0,4.0,4.0,3.45,2024,3.3
96.0,8.0,15.0,4.0,3.0,3.0,5.2,2024,3.45
41.0,3.5,6.0,5.0,5.0,5.0,5.7,2024,5.2
40.0,4.5,2.0,5.0,6.0,5.0,7.5,2024,5.7
62.0,4.5,8.0,3.0,3.0,3.0,8.8,2024,7.5
60.0,4.0,30.0,5.0,5.0,5.0,6.3,2024,8.8
117.0,4.5,6.0,1.0,6.0,6.0,8.5,2024,6.3
35.0,6.0,6.0,5.0,3.0,4.0,5.0,2024,8.5
184.0,9.2,4.0,2.0,2.0,4.0,4.5,2024,5.0
65.0,42.0,6.0,3.0,4.0,3.0,3.3,2024,4.5
40.0,4.5,6.0,6.0,3.0,5.0,10.3,2024,3.3
53.0,4.5,6.0,7.0,3.0,3.0,7.6,2024,10.3
32.2,4.0,6.0,3.0,3.0,3.0,3.33,2024,7.6
94.0,4.0,7.0,3.0,4.0,3.0,2.85,2024,3.33
117.0,6.5,13.0,4.0,3.0,3.0,8.0,2024,2.85
38.0,4.5,6.0,3.0,3.0,1.0,4.6,2024,8.0
36.0,4.5,3.0,2.0,3.0,2.0,1.46,2024,4.6
32.0,3.3,6.0,5.0,3.0,3.0,6.3,2024,1.46
100.0,5.0,8.0,2.0,3.0,2.0,3.6,2024,6.3
51.0,5.1,5.0,3.0,4.0,3.0,5.7,2024,3.6
67.5,4.5,16.0,3.0,3.0,3.0,3.09,2024,5.7
110.0,5.0,6.0,3.0,3.0,3.0,8.5,2024,3.09
50.0,5.0,14.0,4.0,3.0,3.0,3.2,2024,8.5
64.0,4.0,10.0,3.0,4.0,3.0,4.7,2024,3.2
38.0,4.5,2.5,5.0,6.0,4.0,6.6,2024,4.7
260.0,4.5,6.0,3.0,3.0,3.0,4.6,2024,6.6
43.0,4.5,6.0,3.0,4.0,4.0,8.5,2024,4.6
90.0,6.0,48.0,3.0,2.0,4.0,5.3,2024,8.5
88.0,6.0,48.0,2.0,1.0,2.0,3.0,2024,5.3
35.0,4.5,6.0,5.0,3.0,4.0,8.2,2024,3.0
102.0,6.0,22.0,4.0,3.0,3.0,7.2,2024,8.2
150.0,10.0,12.0,2.0,3.0,3.0,6.9,2024,7.2
25.0,4.5,6.0,4.0,3.0,3.0,4.8,2024,6.9
40.0,4.5,6.0,4.0,3.0,4.0,6.75,2024,4.8
20.0,4.0,2.5,2.0,1.0,1.0,1.85,2024,6.75
30.0,3.4,12.0,4.0,3.0,3.0,5.3,2024,1.85
70.0,4.5,6.0,5.0,6.0,3.0,8.7,2024,5.3
64.0,4.0,8.0,2.0,2.0,1.0,4.3,2024,8.7
80.0,4.0,6.0,2.0,3.0,3.0,5.5,2024,4.3
62.5,8.0,8.0,1.0,2.0,1.0,4.5,2024,5.5
45.0,4.5,6.0,4.0,3.0,4.0,8.1,2024,4.5
83.0,4.5,6.0,3.0,3.0,3.0,6.9,2024,8.1
35.0,3.8,2.0,5.0,4.0,3.0,4.5,2024,6.9
66.7,4.0,5.0,3.0,3.0,3.0,5.85,2024,4.5
70.0,5.0,4.0,2.0,2.0,2.0,3.99,2024,5.85
33.0,3.6,3.0,5.0,3.0,4.0,4.6,2024,3.99
75.0,4.2,6.0,2.0,3.0,2.0,5.5,2024,4.6
84.5,7.84,6.0,2.0,3.0,3.0,7.5,2024,5.5
60.0,4.0,5.0,4.0,3.0,3.0,4.7,2024,7.5
22.0,4.5,6.0,2.0,2.0,3.0,2.88,2024,4.7
40.0,4.5,6.0,4.0,4.0,3.0,3.56,2024,2.88
34.0,4.0,3.0,5.0,3.0,3.0,4.75,2024,3.56
36.6,4.0,2.0,4.0,3.0,2.0,3.05,2024,4.75
64.0,5.0,3.0,1.0,2.0,2.0,3.5,2024,3.05
50.0,4.0,3.0,5.0,4.0,4.0,6.2,2024,3.5
45.0,4.5,3.5,6.0,4.0,5.0,9.8,2024,6.2
45.0,4.5,6.0,4.0,4.0,4.0,6.0,2024,9.8
60.0,6.0,10.0,4.0,5.0,6.0,5.59,2024,6.0
65.0,4.0,7.0,4.0,5.0,5.0,6.95,2024,5.59
50.0,4.0,6.0,5.0,3.0,3.0,6.9,2024,6.95
40.0,4.5,3.0,5.0,3.0,4.0,5.5,2024,6.9
35.0,3.1,6.0,5.0,6.0,4.0,6.5,2024,5.5
60.0,6.0,6.0,3.0,3.0,3.0,4.8,2024,6.5
37.0,4.5,6.0,4.0,4.0,3.0,5.2,2024,4.8
88.0,4.5,6.0,1.0,2.0,1.0,2.49,2024,5.2
33.0,3.5,6.0,3.0,3.0,3.0,5.88,2024,2.49
50.1,4.5,6.0,3.0,1.0,1.0,2.0,2024,5.88
45.0,4.5,6.0,3.0,4.0,3.0,6.0,2024,2.0
33.0,4.5,6.0,3.0,3.0,3.0,7.4,2024,6.0
42.0,3.5,3.5,1.0,2.0,2.0,2.55,2024,7.4
65.0,4.5,6.0,4.0,4.0,3.0,7.9,2024,2.55
45.0,3.8,3.0,5.0,5.0,4.0,5.8,2024,7.9
160.0,20.0,27.0,3.0,3.0,4.0,10.0,2024,5.8
120.0,6.0,8.0,4.0,6.0,6.0,8.2,2024,10.0
100.0,5.0,5.0,4.0,1.0,1.0,3.2,2024,8.2
90.0,5.0,8.0,2.0,3.0,2.0,4.4,2024,3.2
45.0,4.5,6.0,4.0,2.0,3.0,5.68,2024,4.4
88.0,4.0,6.0,3.0,3.0,2.0,3.9,2024,5.68
60.0,4.5,6.0,3.0,3.0,3.0,3.1,2024,3.9
72.2,4.5,5.0,2.0,3.0,2.0,3.25,2024,3.1
85.4,4.5,6.0,2.0,3.0,2.0,3.3,2024,3.25
75.0,4.5,6.0,3.0,2.0,2.0,3.45,2024,3.3
50.0,4.0,6.0,2.0,4.0,3.0,4.75,2024,3.45
86.0,4.0,20.0,3.0,4.0,5.0,6.8,2024,4.75
50.0,4.5,6.0,3.0,3.0,2.0,7.0,2024,6.8
178.0,8.0,5.0,1.0,3.0,1.0,3.9,2024,7.0
68.0,6.8,5.0,3.0,4.0,2.0,8.5,2024,3.9
55.0,4.5,4.5,2.0,3.0,2.0,3.82,2024,8.5
60.0,4.0,10.0,2.0,3.0,2.0,2.75,2024,3.82
60.0,18.0,18.0,1.0,3.0,3.0,1.8,2024,2.75
50.0,4.5,3.0,5.0,6.0,4.0,6.48,2024,1.8
35.0,4.5,21.0,3.0,3.0,3.0,7.75,2024,6.48
80.0,5.0,9.0,3.0,4.0,3.0,6.5,2024,7.75
62.0,4.5,6.0,2.0,3.0,3.0,5.5,2024,6.5
56.0,4.0,20.0,4.0,4.0,5.0,7.8,2024,5.5
136.0,6.8,12.0,2.0,4.0,4.0,4.4,2024,7.8
33.5,3.35,10.0,2.0,2.0,2.0,4.38,2024,4.4
52.0,6.4,6.0,4.0,3.0,3.0,5.15,2024,4.38
30.0,4.0,2.0,4.0,3.0,4.0,4.14,2024,5.15
100.0,4.5,6.0,2.0,2.0,2.0,6.99,2024,4.14
50.0,4.5,6.0,1.0,2.0,1.0,2.95,2024,6.99
30.0,4.5,6.0,2.0,1.0,2.0,3.5,2024,2.95
33.0,3.4,2.0,4.0,3.0,3.0,5.35,2024,3.5
22.0,4.5,5.0,3.0,4.0,4.0,5.2,2024,5.35
388.0,8.0,5.0,1.0,3.0,1.0,1.9,2024,5.2
100.0,4.5,6.0,3.0,4.0,4.0,3.2,2024,1.9
60.0,4.0,6.0,4.0,4.0,6.0,7.35,2024,3.2
35.0,4.3,6.0,5.0,4.0,4.0,6.9,2024,7.35
85.0,5.0,5.0,1.0,4.0,4.0,4.45,2024,6.9
100.0,5.0,5.0,2.0,3.0,2.0,4.2,2024,4.45
52.2,4.5,5.0,3.0,4.0,3.0,5.3,2024,4.2
162.0,4.5,6.0,3.0,5.0,4.0,8.8,2024,5.3
103.0,4.5,6.0,2.0,3.0,2.0,3.3,2024,8.8
43.0,4.5,6.0,5.0,4.0,3.0,6.35,2024,3.3
37.0,4.5,6.0,5.0,3.0,3.0,6.1,2024,6.35
69.0,4.5,4.0,3.0,3.0,2.0,3.3,2024,6.1
60.0,3.2,6.0,3.0,4.0,3.0,7.68,2024,3.3
50.0,5.0,9.0,4.0,4.0,3.0,7.95,2024,7.68
41.0,4.5,6.0,5.0,4.0,3.0,5.9,2024,7.95
40.0,4.5,6.0,3.0,3.0,3.0,4.2,2024,5.9
40.0,4.5,6.0,3.0,3.0,3.0,8.7,2024,4.2
50.0,4.5,6.0,5.0,5.0,4.0,7.9,2024,8.7
95.0,5.0,7.5,1.0,2.0,1.0,4.95,2024,7.9
60.0,4.5,5.0,5.0,5.0,5.0,5.5,2024,4.95
35.0,4.5,6.0,5.0,3.0,4.0,5.0,2024,5.5
45.0,4.5,6.0,5.0,4.0,4.0,5.5,2024,5.0
67.0,4.3,6.0,4.0,3.0,3.0,7.3,2024,5.5
30.0,4.5,6.0,4.0,3.0,3.0,3.85,2024,7.3
68.0,4.5,6.0,6.0,4.0,5.0,7.6,2024,3.85
33.0,4.5,6.0,5.0,3.0,4.0,5.5,2024,7.6
31.0,4.5,6.0,5.0,3.0,4.0,3.5,2024,5.5
45.0,4.5,6.0,3.0,1.0,2.0,6.95,2024,3.5
100.0,4.5,7.5,2.0,4.0,2.0,4.99,2024,6.95
90.0,6.0,6.0,3.0,2.0,1.0,2.65,2024,4.99
117.5,5.0,5.5,2.0,3.0,2.0,3.55,2024,2.65
90.0,5.0,5.5,3.0,4.0,3.0,3.85,2024,3.55
32.0,4.5,6.0,5.0,4.0,4.0,5.0,2024,3.85
60.0,5.0,3.0,5.0,7.0,8.0,6.1,2024,5.0
375.0,15.0,7.0,2.0,3.0,2.0,9.32,2024,6.1
100.0,5.0,12.0,4.0,3.0,3.0,3.55,2024,9.32
48.0,4.5,6.0,4.0,4.0,3.0,6.8,2024,3.55
82.6,4.5,6.0,4.0,6.0,5.0,7.3,2024,6.8
32.0,2.0,3.0,4.0,3.0,3.0,4.58,2024,7.3
36.0,4.5,6.0,4.0,4.0,4.0,3.8,2024,4.58
41.0,4.5,6.0,5.0,8.0,5.0,8.1,2024,3.8
36.0,4.5,6.0,7.0,5.0,7.0,9.0,2024,8.1
55.0,5.2,5.0,5.0,5.0,5.0,5.5,2024,9.0
35.0,4.5,6.0,4.0,3.0,3.0,7.25,2024,5.5
40.0,4.5,6.0,5.0,3.0,4.0,6.2,2024,7.25
130.0,6.0,6.0,2.0,3.0,3.0,10.0,2024,6.2
55.0,4.0,6.0,1.0,2.0,1.0,2.9,2024,10.0
90.0,7.5,7.0,1.0,2.0,1.0,5.0,2024,2.9
118.5,5.5,16.5,3.0,3.0,3.0,7.35,2024,5.0
180.0,4.5,6.0,3.0,5.0,3.0,10.0,2024,7.35
98.0,4.5,6.0,3.0,5.0,5.0,9.9,2024,10.0
53.0,4.5,6.0,4.0,4.0,3.0,8.9,2024,9.9
42.0,4.5,6.0,4.0,4.0,3.0,6.5,2024,8.9
43.0,4.5,6.0,4.0,4.0,3.0,7.4,2024,6.5
144.0,7.6,7.0,3.0,2.0,3.0,9.3,2024,7.4
205.0,11.0,6.0,1.0,3.0,2.0,8.9,2024,9.3
55.0,5.0,5.5,3.0,3.0,3.0,5.5,2024,8.9
116.0,8.0,5.0,1.0,3.0,3.0,6.99,2024,5.5
40.3,3.6,3.0,5.0,6.0,3.0,4.6,2024,6.99
52.0,4.5,6.0,3.0,4.0,4.0,7.9,2024,4.6
55.0,4.0,6.0,5.0,3.0,2.0,8.6,2024,7.9
75.0,4.5,6.0,3.0,3.0,3.0,8.82,2024,8.6
57.0,4.5,6.0,4.0,3.0,3.0,7.2,2024,8.82
45.0,4.5,6.0,3.0,3.0,3.0,3.55,2024,7.2
70.0,4.5,6.0,4.0,4.0,3.0,4.85,2024,3.55
100.4,6.0,6.0,2.0,3.0,2.0,8.5,2024,4.85
123.0,8.0,65.0,3.0,3.0,3.0,3.6,2024,8.5
25.0,4.5,6.0,5.0,5.0,4.0,7.15,2024,3.6
45.0,5.0,3.0,5.0,3.0,4.0,8.5,2024,7.15
61.0,4.5,6.0,1.0,2.0,1.0,6.5,2024,8.5
53.0,4.5,6.0,2.0,3.0,2.0,9.3,2024,6.5
56.0,4.0,6.0,3.0,4.0,4.0,6.7,2024,9.3
30.0,4.5,6.0,4.0,4.0,4.0,3.8,2024,6.7
66.0,4.3,6.0,4.0,3.0,2.0,8.0,2024,3.8
24.0,4.5,6.0,5.0,4.0,4.0,5.99,2024,8.0
76.48,12.0,6.0,4.0,4.0,4.0,9.6,2024,5.99
78.0,4.5,6.0,3.0,3.0,3.0,2.95,2024,9.6
38.0,4.6,6.0,4.0,3.0,3.0,6.1,2024,2.95
80.0,4.5,13.0,5.0,3.0,3.0,4.76,2024,6.1
40.0,4.0,5.0,2.0,2.0,2.0,2.55,2024,4.76
54.5,4.5,6.0,2.0,3.0,2.0,6.0,2024,2.55
33.0,3.9,6.0,5.0,3.0,5.0,4.5,2024,6.0
37.0,5.0,5.0,6.0,4.0,5.0,6.45,2024,4.5
48.0,4.0,18.0,7.0,4.0,7.0,9.2,2024,6.45
63.0,3.5,14.0,4.0,7.0,8.0,8.9,2024,9.2
72.0,4.5,6.0,5.0,5.0,7.0,6.1,2024,8.9
32.0,4.0,2.5,4.0,3.0,3.0,3.6,2024,6.1
38.0,4.5,6.0,4.0,3.0,3.0,6.3,2024,3.6
48.0,4.5,6.0,4.0,4.0,3.0,8.5,2024,6.3
27.0,4.0,4.0,2.0,2.0,2.0,3.2,2024,8.5
132.8,4.95,6.0,3.0,8.0,8.0,6.8,2024,3.2
30.0,5.0,4.0,5.0,6.0,4.0,7.0,2024,6.8
40.0,4.5,6.0,5.0,3.0,4.0,7.2,2024,7.0
40.0,4.5,6.0,5.0,4.0,3.0,7.0,2024,7.2
44.0,3.6,6.0,2.0,3.0,3.0,7.2,2024,7.0
135.0,12.0,7.0,5.0,5.0,5.0,9.5,2024,7.2
52.0,4.5,6.0,3.0,3.0,3.0,4.7,2024,9.5
65.6,4.5,6.0,3.0,3.0,2.0,5.9,2024,4.7
50.0,4.3,6.0,3.0,3.0,3.0,8.3,2024,5.9
32.0,4.5,6.0,2.0,2.0,2.0,3.65,2024,8.3
65.0,4.0,5.0,3.0,3.0,2.0,5.0,2024,3.65
48.0,5.9,12.0,4.0,6.0,4.0,9.0,2024,5.0
45.0,5.4,4.0,3.0,4.0,4.0,7.15,2024,9.0
40.0,4.5,6.0,4.0,4.0,3.0,6.5,2024,7.15
37.0,4.0,6.0,5.0,3.0,3.0,6.8,2024,6.5
104.0,6.0,4.0,2.0,3.0,3.0,8.4,2024,6.8
30.0,4.5,6.0,3.0,3.0,3.0,5.8,2024,8.4
52.0,4.5,6.0,5.0,3.0,3.0,8.3,2024,5.8
30.0,3.5,6.0,5.0,3.0,3.0,5.5,2024,8.3
38.0,4.5,6.0,2.0,2.0,2.0,6.45,2024,5.5
50.0,45.0,6.0,5.0,6.0,4.0,7.5,2024,6.45
48.0,4.5,6.0,2.0,3.0,3.0,5.5,2024,7.5
88.0,4.0,8.0,3.0,4.0,5.0,6.8,2024,5.5
40.0,4.5,3.5,4.0,5.0,5.0,6.39,2024,6.8
37.0,4.5,6.0,4.0,4.0,3.0,6.4,2024,6.39
60.0,4.5,6.0,2.0,4.0,2.0,5.5,2024,6.4
53.0,4.5,6.0,4.0,4.0,3.0,7.8,2024,5.5
46.0,4.5,6.0,1.0,3.0,3.0,4.4,2024,7.8
36.0,4.5,2.5,5.0,4.0,4.0,6.9,2024,4.4
45.0,5.4,5.0,5.0,4.0,5.0,7.1,2024,6.9
36.0,4.62,2.2,5.0,4.0,4.0,5.0,2024,7.1
48.0,4.0,5.0,2.0,3.0,3.0,3.3,2024,5.0
31.0,4.5,3.0,3.0,2.0,3.0,6.0,2024,3.3
64.0,5.0,3.0,2.0,2.0,2.0,3.5,2024,6.0
50.0,4.0,4.5,4.0,4.0,4.0,8.9,2024,3.5
60.0,5.0,3.0,3.0,3.0,2.0,6.6,2024,8.9
36.0,4.0,6.0,2.0,2.0,2.0,2.8,2024,6.6
50.0,4.5,6.0,5.0,6.0,5.0,5.8,2024,2.8
34.0,4.5,6.0,5.0,4.0,4.0,5.5,2024,5.8
40.0,4.5,6.0,3.0,3.0,3.0,6.8,2024,5.5
81.0,9.0,6.0,3.0,4.0,5.0,5.2,2024,6.8
50.0,4.5,6.0,4.0,4.0,3.0,7.65,2024,5.2
45.0,4.5,6.0,5.0,4.0,3.0,6.8,2024,7.65
48.0,4.5,6.0,5.0,6.0,5.0,5.9,2024,6.8
41.0,4.5,6.0,5.0,4.0,3.0,6.4,2024,5.9
37.0,3.5,3.0,4.0,4.0,3.0,3.7,2024,6.4
57.0,4.5,6.0,4.0,7.0,4.0,8.2,2024,3.7
40.0,4.5,6.0,4.0,2.0,3.0,4.2,2024,8.2
52.0,3.5,3.0,5.0,6.0,6.0,7.5,2024,4.2
51.0,5.0,6.0,3.0,2.0,2.0,6.0,2024,7.5
40.0,4.0,12.0,4.0,3.0,2.0,5.6,2024,6.0
86.0,1.95,10.0,3.0,3.0,3.0,2.3,2024,5.6
46.0,4.5,6.0,5.0,3.0,3.0,7.8,2024,2.3
55.0,4.0,6.0,4.0,3.0,3.0,7.65,2024,7.8
35.0,4.0,2.5,2.0,2.0,2.0,3.38,2024,7.65
35.0,4.5,8.0,2.0,4.0,3.0,2.48,2024,3.38
30.0,4.0,5.0,2.0,3.0,3.0,1.88,2024,2.48
32.0,3.5,2.0,5.0,3.0,3.0,3.29,2024,1.88
80.0,5.0,6.0,4.0,4.0,4.0,7.9,2024,3.29
100.0,4.5,8.0,1.0,3.0,2.0,2.3,2024,7.9
32.0,3.2,4.0,3.0,4.0,3.0,1.75,2024,2.3
85.0,4.5,10.0,3.0,4.0,3.0,3.2,2024,1.75
38.0,4.5,6.0,5.0,5.0,5.0,8.6,2024,3.2
